file_name,question
05x10x20x05F000040911N0044.png,what is colour of the chair
05x10x50x10F001306122N0221.png,what color is the carpet on the stairs
10x25x50x10F002494046N0064.png,what is in the wall
05x10x20x05F001033915N0082.png,how many doors are in first half of the corredor
05x10x00x00F001931685N0048.png,what's on the door
05x10x00x00F001846227N0202.png,what colour is the wall
05x10x20x05F001306123N0027.png,color of loby mat
05x10x50x10F001033916N0302.png,what colour are yhe doors
05x10x00x00F002012767N0205.png,can you see a white chair
05x10x20x05F002444551N0041.png,why is on the left of the door
05x10x20x05F002415592N0062.png,how many chairs are there
05x10x00x00F002012767N0145.png,what color is the door
10x25x50x10F002494042N0059.png,how many chairs are there
05x10x20x05F000798178N0193.png,what is tihs place
10x25x20x05F000117322N0026.png,what colour is the floof
05x10x50x10F001568728N0045.png,what is on the right wall
05x10x00x00F000200080N0031.png,how many soft chair with pillow
05x10x20x05F001846227N0075.png,how many chairs in the picture
05x10x20x05F001403389N0006.png,how many windows are there
10x25x20x05F001846227N0027.png,what color is the curtain
05x10x00x00F000591481N0067.png,what is above the door
05x10x00x00F000754498N0046.png,how many windows are there in the room
05x10x20x05F000898641N0296.png,where in the picture is the window located
10x25x20x05F002444552N0045.png,what color are all the objects in the picture
05x10x20x05F001846223N0059.png,wha's in the right side of the sofa chair
05x10x50x10F002415593N0061.png,how many vents are there
10x25x50x10F002237218N0001.png,how many doors is visble in the picture
05x10x50x10F000040910N0005.png,what is hanging on the wall to the right of the sink
10x25x00x00F000591478N0123.png,how many tables can you see
10x25x50x10F000702891N0052.png,what object is there behind the glass box
05x10x00x00F001403391N0227.png,how many doors are there in this room
05x10x50x10F001000393N0091.png,how much sofa in the pictures
05x10x00x00F002494046N0165.png,how many chairs are there
05x10x50x10F001710306N0076.png,where's the kitchen
05x10x00x00F000798180N0029.png,what is it on the table
10x25x20x05F000503401N0042.png,what colour is the door
05x10x50x10F000898639N0239.png,what is the theme color of the room
10x25x00x00F001511322N0045.png,what is written on the wall
05x10x20x05F002172630N0067.png,what is on the right side
05x10x50x10F001568728N0165.png,how many chairs are in the picture
10x25x20x05F000798179N0054.png,what is on the table
05x10x50x10F001962769N0206.png,how many chair is visible
05x10x00x00F001962767N0132.png,what is the color of this building
05x10x50x10F001033916N0002.png,what element can be found on the top left
05x10x20x05F002543965N0006.png,what color is the door
05x10x50x10F000653549N0047.png,what's to the left of the door
05x10x50x10F001846225N0139.png,what is to the right of the window
10x25x50x10F002415592N0069.png,is there a walk-in closet in the room
05x10x50x10F000117324N0123.png,how many picture frame are there
10x25x50x10F002172630N0006.png,where in the image is a chimney
05x10x20x05F001242791N0217.png,what is located right beside the window
05x10x00x00F001658020N0038.png,what is to the right of the sculpture
10x25x00x00F000898639N0025.png,what do you see in the bathroom
10x25x50x10F000148666N0010.png,is there a door in this image
05x10x50x10F002237218N0306.png,what is there on the left of the door
10x25x20x05F000798179N0014.png,what is standing before the sofa
10x25x20x05F000653545N0021.png,what color are the carpets and stairs
05x10x50x10F000457467N0140.png,what is in the wall
10x25x00x00F000850482N0039.png,what is on the wall
05x10x20x05F000391480N0112.png,where is the light
05x10x50x10F001511326N0040.png,what is the color of the walls
05x10x50x10F002415591N0012.png,what's that material
05x10x00x00F001658020N0058.png,what is on the left of the door
10x25x50x10F001403391N0089.png,the tv in the picture is on or off
05x10x20x05F000898639N0146.png,where is the couch
10x25x20x05F002172631N0031.png,what is beside the door
05x10x50x10F000200083N0322.png,what's on the wall
05x10x20x05F000798180N0114.png,which colors are the flowers
05x10x00x00F001033916N0026.png,how many doors on the hallway
10x25x50x10F001403391N0069.png,what color is the chair
05x10x20x05F000391478N0038.png,how many drawers are visible
10x25x50x10F001242791N0062.png,where can you see the painting
05x10x20x05F000117324N0289.png,whats above the first table
05x10x20x05F001033916N0026.png,how many phones are visible in the image
05x10x00x00F000653547N0136.png,how many chairs are standing near the wall
10x25x20x05F000457467N0049.png,where is the television
05x10x00x00F000798178N0344.png,what is the color of the cabinet
05x10x50x10F002415592N0088.png,what's on the table
05x10x00x00F001511325N0061.png,what can be found on the left of the table
05x10x00x00F000798178N0284.png,how many openings are there in this room
05x10x20x05F000503401N0128.png,what do you think of the door
05x10x20x05F001658019N0038.png,what is in your apartment walls
05x10x20x05F000117321N0023.png,what is the object above the table on the wall
05x10x50x10F000702890N0054.png,how many tree on the picture
05x10x50x10F002444552N0116.png,what's the color of window frame
10x25x50x10F001119654N0034.png,what is on the seat
05x10x20x05F002237215N0092.png,how many doors
05x10x20x05F001511323N0116.png,what is next to the left wall
05x10x50x10F000931038N0069.png,which color is the stair
05x10x50x10F000931038N0229.png,what is there in the middle of the photo
10x25x00x00F000457466N0024.png,where is the door
05x10x00x00F001511322N0067.png,how many tables are in the room
05x10x20x05F001568731N0191.png,what size bedroom is this
05x10x00x00F000258801N0104.png,can you see a white ak47 rifle on the picture
05x10x20x05F002415592N0202.png,is it a living room
05x10x50x10F000591481N0049.png,what is in the right top corner
05x10x50x10F000040909N0124.png,how many pillows are on the sofa
05x10x50x10F002237218N0246.png,is the door open
05x10x50x10F002543965N0159.png,how many doors are in the corridor
10x25x50x10F002237215N0044.png,what is the color of the carpet
05x10x20x05F002077367N0084.png,what is the color of the carpet
05x10x00x00F000850483N0000.png,what color is the bedding
05x10x20x05F002012767N0097.png,which door is open
10x25x00x00F001033916N0098.png,where is the door
10x25x50x10F001568728N0066.png,how many pillows on the bed
05x10x50x10F001810458N0113.png,what's the color of the floor in the dining room
05x10x20x05F000200083N0285.png,what's on top of the couch
05x10x20x05F001085850N0019.png,how many washing machines are shown
05x10x20x05F001306122N0115.png,where is the ladder located
10x25x50x10F002444552N0025.png,how many drawers are there
05x10x50x10F001033915N0107.png,how many doors are there
05x10x00x00F001403389N0227.png,where is the tv located
05x10x50x10F001511325N0001.png,how many televisions are there
10x25x00x00F001962769N0011.png,what color is the kitchen furniture
10x25x50x10F002225363N0047.png,what is hanging on the wall
05x10x20x05F002543963N0167.png,how many pillow
05x10x50x10F000798179N0184.png,where are the flowers
05x10x50x10F000702891N0136.png,what is in front of the window
05x10x50x10F000898639N0279.png,what is in the bedrooms
05x10x20x05F002172631N0090.png,how many plants are in the room
10x25x20x05F001568732N0024.png,what's on the wall
05x10x20x05F002012767N0217.png,what is it on the wall
10x25x00x00F002225367N0035.png,on which side the staircase is
10x25x50x10F000898641N0019.png,how many wall paintings are paste in this image
05x10x50x10F001962770N0019.png,wha is a thing near wall
10x25x50x10F001403391N0109.png,what is right side of the door
05x10x50x10F001962769N0006.png,which colour are the counters
05x10x50x10F000798181N0013.png,how many pillows on the sofa
10x25x50x10F002077367N0113.png,what is the nearest to sofa
10x25x50x10F001306122N0075.png,what is that picture
10x25x00x00F001000397N0051.png,what's the color of the walls
10x25x50x10F000898641N0079.png,what is on the floor inside passage
10x25x20x05F002077367N0079.png,how many pillows are there on the couch
05x10x50x10F000457467N0060.png,what is wall color
10x25x00x00F000898641N0049.png,what's on the door
05x10x50x10F001846227N0059.png,how many chairs found in the picture
05x10x20x05F002543961N0134.png,where is the musical notes located
05x10x20x05F001846227N0055.png,what color is the chair on the right
05x10x20x05F001085850N0159.png,what is hanging on the wall
05x10x20x05F000653549N0182.png,how many chairs
05x10x20x05F000117321N0043.png,what color is the wall
10x25x00x00F001511325N0005.png,how mnay chairs are shown in the picture
05x10x20x05F000702887N0001.png,what colour are the trees to the left
05x10x00x00F002172630N0017.png,this room has been built using which main material
10x25x20x05F002543963N0112.png,how many chairs are there
05x10x20x05F002494046N0161.png,what is it on the wall
05x10x00x00F000898641N0200.png,what is the in front of the mirro
05x10x20x05F000653549N0142.png,where is the stairs in the room
05x10x50x10F000798179N0064.png,where is the table
05x10x20x05F002172627N0073.png,how many pictures on the walls are there
10x25x20x05F000653548N0076.png,where is the jars located
05x10x20x05F000591481N0080.png,what color is the door
05x10x00x00F002415591N0002.png,where did the switch located
10x25x20x05F002494046N0017.png,how many doors are there
10x25x20x05F000503401N0082.png,what is attached on the left wall
05x10x20x05F002444551N0061.png,how many plants can you see
05x10x50x10F001403389N0098.png,is there a door in the picture
05x10x00x00F001000396N0062.png,where is this bunghalo located
05x10x20x05F002225367N0015.png,is the door open or it is closed
05x10x00x00F001658020N0245.png,what is on the right on the wall
05x10x00x00F001658020N0138.png,where is the bed
05x10x50x10F000040910N0085.png,how may cushions are there in the sofa
05x10x00x00F001846225N0084.png,what is lying on the bed
05x10x20x05F001568732N0100.png,how many windows are there
05x10x50x10F001033915N0207.png,is the way is going to indoor or outdoor
10x25x20x05F001931685N0038.png,what kind of flower is this
10x25x50x10F001568731N0042.png,what colour of the walls
05x10x20x05F001658020N0070.png,what is hanging opposite the stairs
10x25x20x05F000898639N0029.png,what's the colour of the wall
05x10x20x05F000850481N0155.png,what is it on the wall
05x10x50x10F000653549N0087.png,are there columns
10x25x50x10F000117321N0042.png,how many windows in the room
10x25x00x00F001000393N0003.png,what is in the mirror
05x10x50x10F000040909N0144.png,is it day or night outside
05x10x50x10F001846227N0139.png,where did the white chairs located
10x25x00x00F001600209N0081.png,how many paintings are on the wall
05x10x00x00F002012767N0065.png,how many lamps
10x25x50x10F002172630N0046.png,how many tabbles do you see
05x10x20x05F000148666N0042.png,what is there on the middle
10x25x20x05F002543963N0052.png,what is wall color
05x10x20x05F001600210N0059.png,how many doors are visible
05x10x20x05F001962770N0045.png,how many chairs are there
10x25x00x00F001658020N0036.png,where is the switch
05x10x50x10F000457464N0030.png,how many mirrors do we see in the picture
10x25x50x10F000898640N0131.png,what is to the left of the window
10x25x50x10F001306120N0052.png,what do you see outside the window
05x10x50x10F001000397N0053.png,what is the table made of
05x10x50x10F001000394N0130.png,hpw many chairs in image
05x10x00x00F002415594N0055.png,how many doors in this room
10x25x20x05F000591479N0005.png,what is the house made of
05x10x00x00F000898639N0076.png,what is the calour of the wall
05x10x50x10F002415592N0268.png,the door is open
10x25x00x00F000702891N0020.png,what's on the left side of the picture
05x10x50x10F002237219N0140.png,what is on the right side of the wall
05x10x00x00F001242792N0078.png,what is near the bed
10x25x50x10F000391480N0130.png,what is it behind the wardrobe
10x25x20x05F000898640N0046.png,is that a zebra
05x10x00x00F001000397N0107.png,the walls are ceramic
05x10x50x10F000798178N0067.png,where is the nightstand
10x25x50x10F001306122N0055.png,is the door open
05x10x50x10F000200080N0044.png,what is the color of sofa in the room
05x10x50x10F001119654N0104.png,how many triangles are visible
10x25x50x10F001306122N0015.png,how much mirror in the picture
05x10x20x05F000457467N0162.png,what is to the right of the sofa
05x10x00x00F002237219N0047.png,how many drawers are there
10x25x50x10F001000394N0053.png,what is it on the right
10x25x20x05F001033916N0042.png,how many doors are there
05x10x50x10F002012767N0191.png,what color is the door
05x10x50x10F001000394N0150.png,is there any table
05x10x00x00F001710302N0031.png,how many pillows in the sofa
10x25x50x10F002237218N0121.png,what can you see on the left side of the picture
05x10x20x05F002077367N0284.png,how many objects on sofa
05x10x20x05F002077367N0104.png,is there a carpet on the floor
05x10x50x10F001962770N0259.png,what is in front of the observer
05x10x20x05F000653547N0142.png,how many chairs are there in the room
05x10x50x10F001403391N0257.png,how many bottle in the wall
10x25x20x05F001810458N0044.png,what is to the right of the doorway
10x25x00x00F000040911N0011.png,how many windows are on the wall
10x25x50x10F000702887N0042.png,what's on the ground
05x10x20x05F000457465N0075.png,how many rectangular windows are there
05x10x50x10F001931684N0149.png,what's the color of the wall
05x10x00x00F000457466N0138.png,what is to the left of the sofa
05x10x50x10F000503401N0075.png,where are we
05x10x50x10F000702890N0134.png,where are the sofas
10x25x00x00F002415592N0024.png,how many chair in the image
05x10x50x10F001403391N0017.png,what is on the right of the wall
05x10x20x05F002225363N0089.png,what color is the floor
05x10x20x05F000457465N0055.png,how many chairs are there
05x10x50x10F002225363N0169.png,how many chairs are there
10x25x00x00F001403391N0071.png,how many tv-stets are on the wall
05x10x20x05F000591481N0100.png,what color are the chairs in the back
05x10x00x00F002077367N0057.png,how many cabinets are on your right
05x10x20x05F000117322N0110.png,how many desks can be seen in the picture
05x10x00x00F002172629N0023.png,where is the plant
10x25x00x00F002237215N0043.png,how many doors are there
05x10x20x05F000503401N0048.png,what colour is the wall
05x10x50x10F001658020N0197.png,what is lying on the table
05x10x00x00F000850483N0213.png,what is the color of door in the middle
05x10x00x00F002012767N0045.png,how many doors are there
10x25x20x05F000850482N0101.png,what is at the end of the hallway
05x10x20x05F001403391N0064.png,how many light are there in the room
05x10x00x00F001931685N0168.png,where is the vent
10x25x50x10F000754498N0042.png,what is to the left of the bed
10x25x50x10F000591478N0051.png,what color is the tablecloth
05x10x00x00F000798178N0098.png,what is to the left of the shower
10x25x50x10F000898640N0111.png,is the window closed
05x10x20x05F002237218N0266.png,what is the color of the wall
05x10x00x00F000850482N0301.png,what do you see on the picture
10x25x50x10F000391480N0030.png,what is the color of the wall
05x10x00x00F002077367N0037.png,how many pillows are there
10x25x20x05F002172630N0007.png,what is the plant to the left of
05x10x00x00F002543963N0182.png,how many doors on the pictures
05x10x20x05F000754497N0060.png,how many paintings do you see
10x25x00x00F002543963N0042.png,what colour of walls
05x10x50x10F001403391N0097.png,what color are the walls
05x10x00x00F002012767N0105.png,how many doors here
05x10x20x05F000754497N0080.png,how many pillows are there on the picture
05x10x00x00F000850481N0120.png,what's on the bed
05x10x00x00F001568731N0107.png,what is the colour of the wall
05x10x50x10F000117323N0146.png,how many paintings do you see  hanging on the wall to the right
05x10x50x10F000457467N0040.png,number of pictures on the wall
05x10x50x10F001568728N0145.png,how many windows are there in the room
05x10x20x05F001568730N0044.png,what color is the door
05x10x00x00F000591478N0069.png,where is the fridge
05x10x20x05F001568732N0180.png,what color is the cabinet
05x10x00x00F002415592N0008.png,what is the colour of the door
05x10x20x05F000457465N0015.png,how many paintings are there
05x10x00x00F002543963N0222.png,what is the colour of the chair
05x10x20x05F001658019N0198.png,what is the paint color of the wall
05x10x20x05F002237218N0206.png,what color are the walls
05x10x50x10F001306122N0021.png,how many door present in image
05x10x20x05F001710306N0093.png,how many chairs are shown in the picture
05x10x50x10F001658020N0157.png,what is the colour of the blanket on the bed
05x10x20x05F001710306N0073.png,what is near the table
10x25x50x10F000457464N0034.png,what is the color of the door
05x10x20x05F002543965N0206.png,where is the side of the room are you
05x10x50x10F000117324N0323.png,how many desks are there
10x25x20x05F002118319N0034.png,how many chairs are there
05x10x50x10F001511326N0020.png,what is on the table
10x25x00x00F002237219N0096.png,what color is the wall
10x25x00x00F001931685N0022.png,what painted on a door
05x10x20x05F000391480N0172.png,is there windows in this room
05x10x00x00F002237219N0067.png,where it the image with respect to the wall
10x25x20x05F000798178N0135.png,what is on the table
05x10x20x05F001033915N0021.png,what is the color of the wall
05x10x20x05F001033915N0062.png,how many closed door can you see in the picture
05x10x50x10F002494042N0054.png,how many frame is there
05x10x20x05F002444551N0021.png,after taking the stairs where can you go
05x10x00x00F002282638N0069.png,does the image contain colour red
05x10x00x00F000898639N0316.png,what is on the wall
05x10x50x10F001242792N0130.png,what's beside the bed
10x25x20x05F000702890N0016.png,how many trees are there in the room
10x25x00x00F000391480N0039.png,how much lamp there are in the picture
05x10x50x10F001658020N0177.png,what is the color of the bedsheet
05x10x00x00F000457465N0102.png,how many chairs are in the room
05x10x20x05F000653547N0202.png,how many artifact can you see
05x10x50x10F002543965N0019.png,how many posters are there
05x10x50x10F002543961N0071.png,what's the wall color
10x25x00x00F001403389N0092.png,how many television are there
05x10x50x10F000931038N0149.png,what is wall color
05x10x50x10F001568730N0149.png,what is above the bed
05x10x50x10F002237215N0058.png,where is the bedroom
05x10x50x10F001000396N0006.png,what color is the wall
05x10x50x10F000391480N0159.png,what is this made of
05x10x00x00F002282635N0106.png,what is on the right to the chair
05x10x00x00F000457465N0182.png,what is the color of the cushion
05x10x20x05F000457465N0195.png,what's on the wall
05x10x00x00F000117322N0020.png,how many stair steps are there
05x10x20x05F001000394N0012.png,what is the most common color in the image
05x10x20x05F002415593N0189.png,what's against the wall
10x25x20x05F001511322N0022.png,what is to the left of the stairs
05x10x50x10F001085850N0026.png,how many windows are there
05x10x20x05F001658020N0130.png,what colour is the wall
05x10x20x05F000754498N0072.png,what is in front of the chair
05x10x50x10F001658020N0097.png,how many chairs are there
05x10x50x10F001511325N0041.png,whats on the right of the door
05x10x20x05F001000393N0005.png,what colour are the walls
10x25x20x05F002415593N0093.png,what is the color of the door frame
05x10x20x05F000798178N0273.png,what can be found right in front of the entrance door
05x10x00x00F000457467N0036.png,what is to the left of the wall
05x10x20x05F000591478N0040.png,what is to on the floor
10x25x20x05F001033915N0093.png,what is written above the door
10x25x20x05F000798178N0075.png,what is fixed in the bathroom wall
10x25x50x10F001658019N0082.png,what is the object opposite to the door
05x10x50x10F002077367N0153.png,what is to the right of the sofa
05x10x00x00F000117324N0227.png,is there mirror on the wall
10x25x50x10F000457464N0054.png,what is the color of door
05x10x20x05F000117324N0169.png,where this stairs are leading
05x10x20x05F001846226N0104.png,what colour is yhe srm-chair
05x10x00x00F000117324N0027.png,what colour is the door
05x10x50x10F001511326N0140.png,what is next to the wall
10x25x20x05F001568732N0044.png,how many windows are there
05x10x00x00F002172631N0312.png,what materials ia being used in the house
05x10x50x10F001033915N0067.png,how many doors are there
05x10x50x10F002543963N0239.png,what's on the wall in the hallway
05x10x00x00F001846227N0282.png,what's on the top of the bed
05x10x20x05F002415592N0022.png,what is on the left
05x10x50x10F001403391N0177.png,what is in front of a middle chair
05x10x20x05F000754497N0040.png,what colour of the bed on the photo
10x25x50x10F000040909N0004.png,how many towels are in the picture
10x25x50x10F001846227N0119.png,what is to the left of the bed
05x10x20x05F000457465N0155.png,where are you looking
05x10x00x00F001511325N0041.png,what is in the center of the room
05x10x50x10F000898641N0259.png,where is the bouquet
05x10x50x10F000503401N0115.png,what color is the door
10x25x00x00F002444551N0020.png,what is standing near the door
05x10x50x10F000798181N0113.png,what is on the wall
10x25x00x00F001568728N0016.png,how many doors are there
10x25x20x05F000040909N0031.png,what's behind the seats
10x25x00x00F001403391N0111.png,how many chairs are there in this picture
05x10x20x05F002225366N0121.png,how many photos are hanging on the wall
10x25x00x00F000117323N0044.png,how many windows are there
05x10x20x05F000653549N0022.png,what's on the left of the clock
05x10x50x10F000702891N0116.png,what is outside the house
10x25x50x10F002172631N0069.png,what color is the plant
10x25x20x05F002444551N0049.png,what colour are the walls
05x10x20x05F001931685N0037.png,what is the color of the floor
10x25x00x00F001962767N0032.png,is there any chairs
05x10x20x05F001658020N0272.png,how many pillows are there on the big couch
10x25x00x00F002077367N0015.png,what is color of wall
10x25x50x10F002444551N0034.png,what color is the door
05x10x50x10F002444552N0136.png,how many photo frames can be observed
05x10x20x05F002225363N0029.png,how  many beds are in the room
05x10x00x00F002225366N0003.png,how many beds are there
05x10x00x00F000850482N0081.png,what is on the right bottom
05x10x00x00F001033916N0186.png,how many door can you see
05x10x00x00F000850482N0141.png,is there any chart
05x10x20x05F001085850N0099.png,what is in front of dining table
10x25x50x10F000850483N0079.png,how many doors are there in the picture
05x10x00x00F002225363N0022.png,what is to the left of the room
05x10x00x00F002172629N0003.png,where is the door
05x10x00x00F000898639N0216.png,what is behind the bed
05x10x00x00F000931038N0084.png,how many stair steps are there
10x25x20x05F002237215N0005.png,how many lights are there on room
05x10x50x10F002282635N0110.png,what is the colour of bedsheet which are shown on this image
10x25x00x00F002172630N0002.png,what is there in the middle of the room
05x10x50x10F001931685N0255.png,what is on the table
05x10x00x00F001033915N0080.png,how many doors are there on the left wall
05x10x00x00F001033915N0100.png,what color are the doors
10x25x50x10F002494046N0024.png,how many frames a on the wall
05x10x00x00F001403391N0024.png,how many lights are there
10x25x00x00F000850482N0139.png,what is the color of the curtain
05x10x50x10F001033915N0247.png,what is the colour of the door
05x10x00x00F000898639N0156.png,how many windows can you see
05x10x00x00F001033916N0126.png,what is shown in the picture
05x10x50x10F000653548N0227.png,how many chairs are in the picture
05x10x50x10F002237219N0080.png,what is the color of the walls
05x10x00x00F001220361N0131.png,how many doors are there
10x25x50x10F000798181N0007.png,how many chairs are there
10x25x20x05F000898642N0021.png,what's next to the window
05x10x20x05F001220361N0063.png,are there any lights in the room
05x10x50x10F000754495N0044.png,what color is the curtains
05x10x20x05F002444551N0161.png,what is there to the right of the window
05x10x20x05F000040909N0124.png,what is on the couch
10x25x20x05F000258803N0035.png,what is hanging on the wall
05x10x50x10F000754495N0084.png,what is between the windows
05x10x50x10F000850482N0118.png,how many rectangles are in the image
05x10x50x10F001962770N0239.png,what colours of the wall
05x10x50x10F002494042N0094.png,how many electrical outlets or switches are there
10x25x50x10F002444551N0054.png,what's the color of the wall
05x10x20x05F001846227N0255.png,what is next to the bed
05x10x00x00F000798178N0038.png,what is the white thing
10x25x20x05F000200083N0121.png,how many pillows are there
05x10x50x10F001846223N0017.png,what is colors of floor
10x25x20x05F002225366N0013.png,is the flower artificial or real
05x10x00x00F002225364N0078.png,what is hangin on the wall
05x10x50x10F001658020N0057.png,how many paintings are on the wall
10x25x00x00F001000393N0043.png,how many chairs are there around the table
05x10x20x05F000117322N0130.png,what is the name of the painting
05x10x50x10F000798178N0127.png,what's the color of bed sheet
10x25x50x10F001846227N0139.png,what stands in the middle of the room
10x25x20x05F002012767N0022.png,what is below the cabinet
05x10x50x10F000850482N0318.png,where is the glass
05x10x00x00F002077367N0179.png,what is the color of the cabinet
05x10x50x10F001600209N0211.png,where is the door
05x10x00x00F000798178N0198.png,how many pillows are there
10x25x00x00F002172629N0007.png,how many paintings are there
05x10x50x10F001403389N0258.png,what is the color of sofa
05x10x50x10F002172631N0154.png,what is under stairs
10x25x00x00F000040912N0005.png,what is lying next to black door
05x10x50x10F000591478N0202.png,what is the color of the chairs
10x25x00x00F002494042N0024.png,how many walls are there
10x25x50x10F000653545N0051.png,how many chairs are there
05x10x00x00F001403389N0067.png,what color is the door
10x25x20x05F000200080N0022.png,where is the tv located at
05x10x00x00F002237215N0032.png,are there any camera on the room
05x10x50x10F001658019N0090.png,what is the floor
10x25x20x05F001033916N0082.png,whats up ahead to the left
05x10x20x05F001242791N0177.png,what is the main colour of the painting on the wall
05x10x20x05F001403389N0246.png,are there chairs
05x10x50x10F000117322N0065.png,how many mirrors do you see
05x10x20x05F001962767N0213.png,is the door open or closed
05x10x50x10F000391480N0199.png,what is in the bed
10x25x20x05F002225363N0054.png,what colour is the wall
05x10x20x05F000850482N0097.png,what color is the wall
05x10x20x05F001511322N0049.png,what is that at the center of the room
05x10x20x05F001658020N0010.png,what is the clour of the wall
10x25x50x10F000353298N0070.png,what is the shape of the window
10x25x00x00F001846227N0107.png,what's next to the bed
05x10x20x05F000798178N0013.png,what is on the right side of the wall
10x25x50x10F001658020N0014.png,what object is seen in the image
05x10x50x10F001600209N0051.png,what's on the left of the bed
10x25x00x00F001600209N0011.png,how many sockets are there
05x10x00x00F000850483N0173.png,what is the colour of the wall
10x25x20x05F000898640N0106.png,what is on the left side of the bedroom
05x10x00x00F002077367N0295.png,is there a ladder
10x25x20x05F001962766N0019.png,how many doors at the left
05x10x20x05F000040910N0139.png,what is it on the sofa
10x25x50x10F001511323N0013.png,how many stools are there
05x10x00x00F001600210N0018.png,how many frames are mounted the corridor wall
10x25x50x10F001600211N0003.png,how many doors do you see
05x10x50x10F000457466N0116.png,how many lamps are there
10x25x50x10F001242792N0044.png,is the door open
05x10x50x10F000148666N0153.png,how many windows are there
05x10x00x00F001403391N0247.png,how many tables are there in front of sofa
05x10x50x10F001403391N0197.png,what is it in the middle of the wall
10x25x50x10F001962767N0062.png,how many photo frames can you see in the room
05x10x20x05F000898639N0226.png,what is to the right of the wall
05x10x20x05F001568731N0071.png,how many paintings are there
05x10x20x05F001810458N0050.png,what is there in the middle of the room
05x10x20x05F001403389N0046.png,what's the color of the wall
05x10x50x10F001962769N0046.png,locate the dining room
05x10x20x05F002543963N0267.png,what is colore of chair
05x10x20x05F000040910N0159.png,what color is the pillow
05x10x50x10F001033916N0222.png,what's on the left wall
10x25x50x10F002172631N0049.png,the room is made up of which material mostly
05x10x00x00F001000394N0136.png,there are how many chairs
05x10x50x10F000653549N0187.png,where are the flowers in the picture
10x25x50x10F000200083N0109.png,what can be found on the wall behind the sofa
05x10x00x00F002415593N0155.png,is the floor tiled or wooden
05x10x50x10F000040912N0106.png,what is that hanging in the room
05x10x20x05F002444551N0121.png,how are the picture frames arranged on the wall next to the double glass doors
10x25x20x05F000850483N0064.png,how many picture frames are there
05x10x50x10F001367109N0048.png,how many chairs are in the picture
05x10x00x00F002415592N0048.png,how many chairs are are on the left
05x10x20x05F000591478N0180.png,what colour are the table cloths
10x25x20x05F001000394N0011.png,what is located right to the door
05x10x20x05F001403391N0044.png,what's on the pillar
05x10x50x10F001306122N0161.png,how many pillars do you see
05x10x00x00F002237218N0110.png,how many drawings are on the photo
05x10x00x00F000898641N0060.png,what shape does the mirror have
10x25x00x00F000754497N0026.png,what colour of the door
10x25x00x00F002237219N0016.png,what colour is the wall
10x25x00x00F000117324N0033.png,what is to the left of the staircase
05x10x20x05F002543961N0034.png,what is the colour of wall
10x25x00x00F001962767N0072.png,what's behind the sofa on the right
05x10x20x05F002118319N0137.png,how many chair are there in the picture
05x10x00x00F000591481N0007.png,what is there on the wall
05x10x50x10F001962766N0142.png,what's below the keyhole
05x10x50x10F000591478N0062.png,how many bunny masks are hanging on the wall
05x10x00x00F002415591N0022.png,what's on the dresser
10x25x00x00F002225367N0015.png,what color is doors
10x25x50x10F002172631N0009.png,what color is the ceiling
05x10x50x10F002012767N0091.png,what colour is the door
05x10x00x00F001962767N0032.png,how many pillars can you see
05x10x20x05F000931038N0210.png,how many seats are there in the picture
05x10x50x10F001306122N0061.png,what's next to the wall
05x10x00x00F001000393N0040.png,how many trees are in the picture
10x25x20x05F001658020N0018.png,what element is hanging on the left side of the front wall
10x25x00x00F002543961N0053.png,what is there on right left of bed
10x25x00x00F001242791N0054.png,how many bed is here
10x25x50x10F002444551N0074.png,what's behind the bed
10x25x50x10F001810458N0018.png,what is in front of the painting
10x25x00x00F002415592N0044.png,is the blinker on
05x10x50x10F001810458N0073.png,whats the color of the table
10x25x00x00F001962769N0031.png,how many buttons are there on the switch
05x10x20x05F001568731N0091.png,what is the color of the wall
05x10x50x10F001962766N0042.png,how namy doors are on the picture
05x10x50x10F002237219N0260.png,where is the door
10x25x00x00F002237218N0025.png,what color is the wall
05x10x00x00F000457464N0011.png,how much drawer handls shown
05x10x20x05F000898639N0246.png,what is the color of the floor
10x25x50x10F002225364N0007.png,how many doors in the room
10x25x50x10F002415593N0079.png,how many desks are in this room
05x10x20x05F002494046N0021.png,what is in the corner
05x10x20x05F001846226N0124.png,what is color of sofa
05x10x50x10F002172629N0003.png,how many paintings do you see in the photo
05x10x50x10F000591481N0069.png,what color are the chairs
05x10x00x00F000040909N0060.png,what is at the right corner
10x25x50x10F000850481N0011.png,what color is the fabric on the left
05x10x50x10F002012767N0291.png,what is above the table
05x10x50x10F002172630N0057.png,where is the tree pot
05x10x50x10F002225364N0142.png,what is the colour of ceiling
10x25x00x00F000754498N0027.png,how many table lamps are there in the room
05x10x20x05F000117322N0070.png,how many desk can you see in the room
05x10x20x05F000850483N0336.png,how many pillows are there
10x25x50x10F001033916N0071.png,how many doors are there
05x10x50x10F000653549N0267.png,how many chairs are there in image
10x25x50x10F000653549N0069.png,how many chairs are there in the room
10x25x00x00F000457465N0012.png,how many entrances to the kitchen can we see
05x10x00x00F001306123N0002.png,what this furniture is called
10x25x20x05F001600209N0066.png,what is this room
05x10x50x10F001568731N0035.png,how many pictures are there
05x10x50x10F002172629N0063.png,what is a rithgt corner
05x10x20x05F001658019N0078.png,how many shelves are inside wardrobe
05x10x00x00F001886431N0040.png,what is the color of the pillows
05x10x50x10F001242791N0212.png,how many chairs are present in the room
